0.000000	1.018683

0.000040	1.018679

0.000080	1.018676

0.000120	1.018672

0.000160	1.018668

0.000200	1.018664

0.000240	1.018661

0.000280	1.018657

0.000320	1.018653

0.000360	1.018649

0.000400	1.018645

0.000440	1.018642

0.000480	1.018638

0.000520	1.018634

0.000560	1.018630

0.000600	1.018627

0.000640	1.018623

0.000680	1.018619

0.000720	1.018615

0.000760	1.018612

0.000800	1.018608

0.000840	1.018604

0.000880	1.018600

0.000920	1.018596

0.000960	1.018593

0.001000	1.018589

0.001040	1.018585

0.001080	1.018581

0.001120	1.018578

0.001160	1.018574

0.001200	1.018570

0.001240	1.018566

0.001280	1.018563

0.001320	1.018559

0.001360	1.018555

0.001400	1.018551

0.001440	1.018547

0.001480	1.018544

0.001520	1.018540

0.001560	1.018536

0.001600	1.018532

0.001640	1.018529

0.001680	1.018525

0.001720	1.018521

0.001760	1.018517

0.001800	1.018513

0.001840	1.018510

0.001880	1.018506

0.001920	1.018502

0.001960	1.018498

0.002000	1.018495

0.002040	1.018491

0.002080	1.018487

0.002120	1.018483

0.002160	1.018480

0.002200	1.018476

0.002240	1.018472

0.002280	1.018468

0.002320	1.018464

0.002360	1.018461

0.002400	1.018457

0.002440	1.018453

0.002480	1.018449

0.002520	1.018446

0.002560	1.018442

0.002600	1.018438

0.002640	1.018434

0.002680	1.018431

0.002720	1.018427

0.002760	1.018423

0.002800	1.018419

0.002840	1.018415

0.002880	1.018412

0.002920	1.018408

0.002960	1.018404

0.003000	1.018400

0.003040	1.018397

0.003080	1.018393

0.003120	1.018389

0.003160	1.018385

0.003200	1.018382

0.003240	1.018378

0.003280	1.018374

0.003320	1.018370

0.003360	1.018366

0.003400	1.018363

0.003440	1.018359

0.003480	1.018355

0.003520	1.018351

0.003560	1.018348

0.003600	1.018344

0.003640	1.018340

0.003680	1.018336

0.003720	1.018333

0.003760	1.018329

0.003800	1.018325

0.003840	1.018321

0.003880	1.018317

0.003920	1.018314

0.003960	1.018310

0.004000	1.018306

0.004040	1.018302

0.004080	1.018299

0.004120	1.018295

0.004160	1.018291

0.004200	1.018287

0.004240	1.018284

0.004280	1.018280

0.004320	1.018276

0.004360	1.018272

0.004400	1.018268

0.004440	1.018265

0.004480	1.018261

0.004520	1.018257

0.004560	1.018253

0.004600	1.018250

0.004640	1.018246

0.004680	1.018242

0.004720	1.018238

0.004760	1.018234

0.004800	1.018231

0.004840	1.018227

0.004880	1.018223

0.004920	1.018219

0.004960	1.018216

0.005000	1.018212

0.005040	1.018208

0.005080	1.018204

0.005120	1.018201

0.005160	1.018197

0.005200	1.018193

0.005240	1.018189

0.005280	1.018185

0.005320	1.018182

0.005360	1.018178

0.005400	1.018174

0.005440	1.018170

0.005480	1.018167

0.005520	1.018163

0.005560	1.018159

0.005600	1.018155

0.005640	1.018152

0.005680	1.018148

0.005720	1.018144

0.005760	1.018140

0.005800	1.018136

0.005840	1.018133

0.005880	1.018129

0.005920	1.018125

0.005960	1.018121

0.006000	1.018118

0.006040	1.018114

0.006080	1.018110

0.006120	1.018106

0.006160	1.018103

0.006200	1.018099

0.006240	1.018095

0.006280	1.018091

0.006320	1.018087

0.006360	1.018084

