0.00000000000000e+00,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
4.00000018998981e-03,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
8.00000037997961e-03,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.20000001043081e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.60000007599592e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.99999995529652e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
2.40000002086163e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
2.80000008642673e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
3.20000015199184e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
3.59999984502792e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
3.99999991059303e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
4.39999997615814e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
4.80000004172325e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
5.20000010728836e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
5.60000017285347e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
5.99999986588955e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
6.40000030398369e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
6.80000036954880e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
7.19999969005585e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
7.59999975562096e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
7.99999982118607e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
8.39999988675117e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
8.79999995231628e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
9.20000001788139e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
9.60000008344650e-02,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.00000001490116e-01,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.04000002145767e-01,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.08000002801418e-01,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.12000003457069e-01,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.15999996662140e-01,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
1.19999997317791e-01,	4.00000000000000e+00,	1.50000000000000e+00,	1.50000000000000e+00
